Date,Title,EngTitle,JapEngTitle
2020-01-16 11:24:00,"[특징주]셀트리온제약, 서정진 회장 ""셀트리온과 합병 계획·인슐린 개...","[Features] Celltrion Pharmaceutical, Chairman Jeong-jin Seo, ""Merger plan with Celltrion·Insulin development...","[Tukjinju] Celltrion Pharmaceutical, Chairman Seo Jung-jin ""Plan to merge with celltrion-Insulin ..."
2020-01-16 11:12:00,"서정진 회장 ""주주들 원하면 셀트리온·헬스케어·제약 합병""","Chairman Seo Jeong-jin ""If shareholders want, Celltrion·Healthcare·Pharmaceutical merger""","Chairman Seo Jung-jin ""If you want to be a shareholder, merge with Sertorion Healthcare and Pharmaceuticals"""
2020-01-16 15:46:00,"서정진 셀트리온그룹 회장, 중국사업 직접 진출 등 '2030 비전 로드...","Celltrion Group Chairman Seo Jeong-jin, direct entry into China business, etc. '2030 Vision Road...","Chairman of Seo Jung Jin Sertorion Group, directly entering the business in China, etc. ""2030 Vision Road ..."
2020-01-16 11:01:00,"셀트리온 3형제, 이르면 내년 합병",Three Celltrion brothers merged as early as next year,"셀 트리온 3 형제, 이르면 내년 합병"
2020-01-16 10:38:00,"서정진 셀트리온 회장 ""첫 해외 공장 中 12만L 건설""…中 공략 본...","서정진 셀트리온 회장 ""첫 해외 공장 中 12만L 건설""…中 공략 본...","서정진 셀 트리온 회장 ""첫 해외 공장 Medium 12 만 L 건설""… Medium 공략 본 ..."
2020-01-16 09:02:00,"서정진 셀트리온그룹 회장, 中에 12만L 공장 설립","Jeong-jin Seo, Chairman of Celltrion Group, establishes a 120,000L plant in China","서정진 셀 트리온 그룹 회장, Medium 에 12 만L 공장 설립"
2020-01-16 09:01:00,"서정진 셀트리온그룹 회장, ""퍼스트무버 넘어 '게임체인저'로""","Jeong-jin Seo, Chairman of Celltrion Group, ""Beyond First Mover, To'Game Changer'""","서정진 셀트리온그룹 회장, ""퍼스트무버 넘어 '게임체인저'로"""
2020-01-16 15:33:00,[특징주]셀트리온 3사 합병설에 주가 일제히 `상승`,[Features] Shares rise at once on rumors to merge with the three Celltrion companies,【トゥクジンジュ]セルトリオン3社合併説の株価一斉 `上昇`
2020-01-16 15:22:00,셀트리온 합병 가능성 시사에 관련주 ↑,Related note on the possibility of Celltrion merger,Notes related to suggesting a possible merger of celltrions ↑
2020-01-16 15:10:00,"서정진 셀트리온 회장, ""주주가 원하면 내년 3개 회사 합병""","Celltrion Chairman Seo Jeong-jin, ""If shareholders want, merge three companies next year""","Chairman Seo Jong Jin Sertorion, ""If you want shareholders, merge three companies next year"""
2020-01-16 14:54:00,"[특징주] 셀트리온, 제약·헬스케어 등과 합병 소식에 급상승","[특징주] 셀트리온, 제약·헬스케어 등과 합병 소식에 급상승","[특징주] 셀트리온, 제약·헬스케어 등과 합병 소식에 급상승"
2020-01-16 14:51:00,"셀트리온·셀트리온헬스케어·셀트리온제약, 합병추진설 관련 조회공시",Celltrion·Celltrion Healthcare·Celltrion Pharmaceuticals announces inquiries related to the merger plan,"Celltrion / Celltrion Healthcare / Celltrion Pharmaceutical, merger promotion theory related inquiry announcement"
2020-01-16 11:26:00,[특징주] 셀트리온3사 합병 추진 소식에 상승세,[Features] On the rise in news of the merger of Celltrion 3 companies,[Tukjinju] News about the merger of three celltrions
2020-01-16 14:44:00,"한국거래소, 셀트리온 3사에 합병추진설 관련 조회공시 요구",Korea Exchange requests three Celltrion companies to disclose inquiries regarding a merger promotion proposal,Korea Exchange requests three Celltrion companies to announce merger promotion theory related inquiries
2020-01-16 14:42:00,"[공시] 거래소, 셀트리온 3사에 합병 추진설 조회공시 요구","[공시] 거래소, 셀트리온 3사에 합병 추진설 조회공시 요구",[Public announcement] Request for announcement of merger promotion theory inquiry from exchanges and three Celltrion companies
2020-01-16 14:39:00,"거래소, 셀트리온·헬스케어·제약 합병설 조회공시 요구",Exchange requests for inquiry and disclosure of Celltrion·Healthcare·Pharmaceutical merger,"거래소, 셀 트리온 · 헬스 케어 · 제약 합병설 조회 공시 요구"
2020-01-16 14:38:00,"거래소, 셀트리온 3사에 합병 추진설 조회공시 요구",Exchange requests three Celltrion companies to disclose information about the merger promotion,取引所、セルトリオン3社に合併推進説照会公示要求
2020-01-16 14:33:00,"서정진 셀트리온 회장, 국립오페라단 이사장이 된 이유","Why Jeong-jin Seo, Chairman of Celltrion and Chairman of the National Opera Company",Why Seo Jong Jin Sertorion became Chairman of the National Opera
2020-01-16 11:21:00,"'셀트리온' 5% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이...","'Celltrion' rises by more than 5%, stock price exceeds the moving average on 60 days, short and mid-term...","""Celltrion"" rises more than 5%, stock price surpasses Ipyungson on the 60th, short-term and medium-term ..."
2020-01-16 10:11:00,"셀트리온, JP모건 헬스케어 컨퍼런스서 ‘2030 비전 로드맵’ 공개",Celltrion Unveils '2030 Vision Roadmap' at JPMorgan Healthcare Conference,"셀트 리온, JP 모건 헬스 케어 컨퍼 런스 서 ‘2030 비전 로 드맵’ 공개"
2020-01-16 07:51:00,"아이큐어·셀트리온, 치매패치제 글로벌 임상3상 환자모집 완료",Icure Celltrion Completes Recruitment of Global Phase 3 Patients for Dementia Patch,Aikyu Celltrion Completes Recruitment of Dementia Patch Global Phase 3 Patients
2020-01-15 17:25:00,[마켓인사이트] 셀트리온·삼성SDS 사외이사 모두 바꿔야…이사회 마비 ...,[Market Insight] Celltrion·Samsung SDS should change all outside directors... Board paralysis...,[마켓 인사 이트] 셀트 리온 · 삼성 SDS 사외 이사 모두 바꿔야… 이사회 마비 ...
2020-01-15 09:29:00,국립오페라단 이사장에 서정진 셀트리온 회장,Celltrion Chairman Seo Jeong-jin as Chairman of the National Opera,国立オペラ団理事長のソ・ジョンジンセルトリオン会長
2020-01-16 14:44:00,"한국거래소, 셀트리온 3사에 합병추진설 관련 조회공시 요구",Korea Exchange requests three Celltrion companies to disclose inquiries regarding a merger promotion proposal,"한국거래소, 셀트리온 3사에 합병추진설 관련 조회공시 요구"
2020-01-16 14:42:00,"[공시] 거래소, 셀트리온 3사에 합병 추진설 조회공시 요구",[Disclosure] Exchange requests three Celltrion companies to inquire about the merger promotion,"[공시] 거래소, 셀트리온 3사에 합병 추진설 조회공시 요구"
2020-01-16 14:39:00,"거래소, 셀트리온·헬스케어·제약 합병설 조회공시 요구",Exchange requests for inquiry and disclosure of Celltrion·Healthcare·Pharmaceutical merger,取引所、セルトリオン・ヘルスケア・製薬合併説照会公示要求
2020-01-16 14:38:00,"거래소, 셀트리온 3사에 합병 추진설 조회공시 요구",Exchange requests three Celltrion companies to disclose information about the merger promotion,取引所、セルトリオン3社に合併推進説照会公示要求
2020-01-16 14:33:00,"서정진 셀트리온 회장, 국립오페라단 이사장이 된 이유","Why Jeong-jin Seo, Chairman of Celltrion and Chairman of the National Opera Company","서정진 셀 트리온 회장, 국립 오페 라단 이사 장이 된 이유"
2020-01-16 14:07:00,"서정진 회장 ""주주 원하면 셀트리온·헬스케어·제약 합병""","서정진 회장 ""주주 원하면 셀트리온·헬스케어·제약 합병""","서정진 회장 ""주주 원하면 셀트리온·헬스케어·제약 합병"""
2020-01-16 11:59:00,"셀트리온제약, 셀트리온 3사 합병 추진 소식에 '훨훨'","셀트리온제약, 셀트리온 3사 합병 추진 소식에 '훨훨'",セルトリオン製薬、セルトリオン3社合併の推進ニュースに「ぱらぱら」
2020-01-16 11:32:00,"[특징주]셀트리온, 서정진 회장 합병시사 발언에 급등","[Features] Celltrion, Chairman Jeong-jin Seo surged in remarks on merger","[특징 주] 셀 트리온, 서정진 회장 합병 시사 발언 에 급등"
2020-01-16 11:24:00,"[특징주]셀트리온제약, 서정진 회장 ""셀트리온과 합병 계획·인슐린 개...","[Features] Celltrion Pharmaceutical, Chairman Jeong-jin Seo, ""Merger plan with Celltrion·Insulin development...","[Tukjinju] Celltrion Pharmaceutical, Chairman Seo Jung-jin ""Plan to merge with celltrion-Insulin ..."
2020-01-16 11:12:00,"서정진 회장 ""주주들 원하면 셀트리온·헬스케어·제약 합병""","서정진 회장 ""주주들 원하면 셀트리온·헬스케어·제약 합병""","서정진 회장 ""주주들 원 하면 셀 트리온 · 헬스 케어 · 제약 합병"""
2020-01-16 11:26:00,[특징주] 셀트리온3사 합병 추진 소식에 상승세,[Features] On the rise in news of the merger of Celltrion 3 companies,【トゥクジンジュ]セルトリオン3社合併の推進ニュースに上昇
2020-01-16 11:21:00,"'셀트리온' 5% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이...","'Celltrion' rises by more than 5%, stock price exceeds the moving average on 60 days, short and mid-term...","""Celltrion"" rises more than 5%, stock price surpasses Ipyungson on the 60th, short-term and medium-term ..."
2020-01-16 11:01:00,"셀트리온 3형제, 이르면 내년 합병",Three Celltrion brothers merged as early as next year,Celltrion 3 brothers merged as early as next year
2020-01-16 10:38:00,"서정진 셀트리온 회장 ""첫 해외 공장 中 12만L 건설""…中 공략 본...","Seo Jeong-jin, Chairman of Celltrion, ""Construction of 120,000 liters in the first overseas plant""... Chinese strategy...",ソ・ジョンジンセルトリオン会長「初の海外工場中12万Lの建設」...中攻略本...
2020-01-16 09:02:00,"서정진 셀트리온그룹 회장, 中에 12만L 공장 설립","서정진 셀트리온그룹 회장, 中에 12만L 공장 설립","Seo Jong Jin Sertorion Group Chairman establishes 120,000L factory in"
2020-01-16 09:01:00,"서정진 셀트리온그룹 회장, ""퍼스트무버 넘어 '게임체인저'로""","Jeong-jin Seo, Chairman of Celltrion Group, ""Beyond First Mover, To'Game Changer'""","Seo Jung Jin Sertorion Group Chairman, ""Beyond the First Mover to"" Game Changer """""
2020-01-16 10:11:00,"셀트리온, JP모건 헬스케어 컨퍼런스서 ‘2030 비전 로드맵’ 공개",Celltrion Unveils '2030 Vision Roadmap' at JPMorgan Healthcare Conference,"셀트 리온, JP 모건 헬스 케어 컨퍼 런스 서 ‘2030 비전 로 드맵’ 공개"
2020-01-16 07:51:00,"아이큐어·셀트리온, 치매패치제 글로벌 임상3상 환자모집 완료",Icure Celltrion Completes Recruitment of Global Phase 3 Patients for Dementia Patch,Aikyu Celltrion Completes Recruitment of Dementia Patch Global Phase 3 Patients
2020-01-15 17:25:00,[마켓인사이트] 셀트리온·삼성SDS 사외이사 모두 바꿔야…이사회 마비 ...,[Market Insight] Celltrion·Samsung SDS should change all outside directors... Board paralysis...,【マーケットインサイト]セルトリオン・サムスンSDS社外取締役の両方変え...理事会麻痺...
2020-01-15 09:29:00,국립오페라단 이사장에 서정진 셀트리온 회장,국립오페라단 이사장에 서정진 셀트리온 회장,"Chairman of the National Opera, So Jong Jin Sertorion"
2020-01-16 11:21:00,"'셀트리온' 5% 이상 상승, 주가 60일 이평선 상회, 단기·중기 이...","'Celltrion' rises by more than 5%, stock price exceeds the moving average on 60 days, short and mid-term...",「セルトリオン「5％以上上昇し、株価60日イピョンソン上回る、短期・中期の...
2020-01-16 11:12:00,"서정진 회장 ""주주들 원하면 셀트리온·헬스케어·제약 합병""","Chairman Seo Jeong-jin ""If shareholders want, Celltrion·Healthcare·Pharmaceutical merger""","Chairman Seo Jung-jin ""If you want to be a shareholder, merge with Sertorion Healthcare and Pharmaceuticals"""
2020-01-16 11:01:00,"셀트리온 3형제, 이르면 내년 합병",Three Celltrion brothers merged as early as next year,Celltrion 3 brothers merged as early as next year
2020-01-16 10:38:00,"서정진 셀트리온 회장 ""첫 해외 공장 中 12만L 건설""…中 공략 본...","Seo Jeong-jin, Chairman of Celltrion, ""Construction of 120,000 liters in the first overseas plant""... Chinese strategy...","Chairman Seo Jung Jin Sertorion ""Construction of 120,000 liters in the first overseas factory"" ... Medium strategy guide ..."
2020-01-16 09:02:00,"서정진 셀트리온그룹 회장, 中에 12만L 공장 설립","Jeong-jin Seo, Chairman of Celltrion Group, establishes a 120,000L plant in China","Seo Jong Jin Sertorion Group Chairman establishes 120,000L factory in"
2020-01-16 09:01:00,"서정진 셀트리온그룹 회장, ""퍼스트무버 넘어 '게임체인저'로""","Jeong-jin Seo, Chairman of Celltrion Group, ""Beyond First Mover, To'Game Changer'""","ソ・ジョンジンセルトリオングループ会長、「ファーストムーバー越えて「ゲームチェンジャー」に """
2020-01-16 10:11:00,"셀트리온, JP모건 헬스케어 컨퍼런스서 ‘2030 비전 로드맵’ 공개",Celltrion Unveils '2030 Vision Roadmap' at JPMorgan Healthcare Conference,"셀트리온, JP모건 헬스케어 컨퍼런스서 ‘2030 비전 로드맵’ 공개"
2020-01-16 07:51:00,"아이큐어·셀트리온, 치매패치제 글로벌 임상3상 환자모집 완료",Icure Celltrion Completes Recruitment of Global Phase 3 Patients for Dementia Patch,"아이큐어·셀트리온, 치매패치제 글로벌 임상3상 환자모집 완료"
2020-01-15 17:25:00,[마켓인사이트] 셀트리온·삼성SDS 사외이사 모두 바꿔야…이사회 마비 ...,[Market Insight] Celltrion·Samsung SDS should change all outside directors... Board paralysis...,[마켓인사이트] 셀트리온·삼성SDS 사외이사 모두 바꿔야…이사회 마비 ...
2020-01-15 09:29:00,국립오페라단 이사장에 서정진 셀트리온 회장,국립오페라단 이사장에 서정진 셀트리온 회장,"Chairman of the National Opera, So Jong Jin Sertorion"
2020-01-12 17:29:00,셀트리온 등 30여곳 바이오 수출 나선다,About 30 bio exports including Celltrion,셀트리온 등 30여곳 바이오 수출 나선다
2020-01-12 14:32:00,"[이번주 추천주] ""올 업황 기대감"" 삼성전자·셀트리온 주목","[이번주 추천주] ""올 업황 기대감"" 삼성전자·셀트리온 주목","[이번주 추천주] ""올 업황 기대감"" 삼성전자·셀트리온 주목"
2020-01-12 10:26:00,[주간추천주]바이오株에 볕드나…셀트리온·유한양행 '주목',[주간추천주]바이오株에 볕드나…셀트리온·유한양행 '주목',[주간추천주]바이오株에 볕드나…셀트리온·유한양행 '주목'
2020-01-12 10:36:00,'바이오 올림픽'서 주목 받는 K바이오…화이자와 나란히 서는 삼바·셀트...,K-bio attracting attention at the'Bio Olympics'... Samba Celt standing alongside Pfizer...,'바이오 올림픽'서 주목 받는 K바이오…화이자와 나란히 서는 삼바·셀트...
2020-01-12 17:29:00,셀트리온 등 30여곳 바이오 수출 나선다,About 30 bio exports including Celltrion,セルトリオンなど30カ所のバイオ輸出出る
2020-01-12 14:32:00,"[이번주 추천주] ""올 업황 기대감"" 삼성전자·셀트리온 주목",[Recommended Week of the Week] Samsung Electronics and Celltrion Attention,"[이번주 추천주] ""올 업황 기대감"" 삼성전자·셀트리온 주목"
2020-01-12 10:26:00,[주간추천주]바이오株에 볕드나…셀트리온·유한양행 '주목',[Weekly recommended week] Sunburnt in bio Celltrion and Yuhan Corporation'Attention',【週間チュチョンジュ]バイオ株に日焼け出入り...セルトリオン・有限洋行」注目」
2020-01-12 10:36:00,'바이오 올림픽'서 주목 받는 K바이오…화이자와 나란히 서는 삼바·셀트...,K-bio attracting attention at the'Bio Olympics'... Samba Celt standing alongside Pfizer...,'바이오 올림픽'서 주목 받는 K바이오…화이자와 나란히 서는 삼바·셀트...
2020-01-08 11:18:00,"국민연금, 셀트리온·유한양행·대웅제약 품었다","National Pension Service, Celltrion, Yuhan Corporation and Daewoong Pharmaceutical","국민 연금, 셀트 리온 · 유한 양행 · 대웅 제약 품었다"
2020-01-06 14:20:00,실적 좋다는데 공매도 느는 셀트리온 3대장,Celltrion's 3 leaders who earn short selling despite good performance,Celltrion 3 large intestine with good track record but short sales
2020-01-06 11:09:00,"국민연금, 에스엠 지분 줄이고 셀트리온 늘려",National Pension Service Reduces SM Shares and Increases Celltrion,国民年金、エスエム株式減らしセルトリオン増やし
2020-01-06 10:21:00,"[김대성의 종목분석] 셀트리온, 기울어진 운동장 공매도 압력 줄어드나?","[김대성의 종목분석] 셀트리온, 기울어진 운동장 공매도 압력 줄어드나?","[김대성 의 종목 분석] 셀 트리온, 기울 어진 운동장 공매도 압력 줄어 드나?"
2020-01-05 14:22:00,[르포] 셀트리온 송도 2공장 가보니…유럽·美겨냥 램시마SC·트룩시마 ...,[르포] 셀트리온 송도 2공장 가보니…유럽·美겨냥 램시마SC·트룩시마 ...,[르포] 셀트리온 송도 2공장 가보니…유럽·美겨냥 램시마SC·트룩시마 ...
2020-01-02 16:56:00,[인사]셀트리온그룹,[HR] Celltrion Group,[인사]셀트리온그룹
2020-01-02 13:44:00,[인사] 셀트리온그룹,[Greetings] Celltrion Group,[인사] 셀트리온그룹
2020-01-02 11:50:00,[인사] 셀트리온그룹,[Greetings] Celltrion Group,[인사] 셀트리온그룹
2020-01-02 11:50:00,[인사] 셀트리온그룹,[Greetings] Celltrion Group,[인사] 셀트리온그룹
2020-01-02 14:20:00,"삼바-셀트리온, JP모건헬스케어 메인 행사장 발표 확정",Samba-Celltrion Announces Main Venue of JP Morgan Healthcare,"삼바-셀트리온, JP모건헬스케어 메인 행사장 발표 확정"
2020-01-02 14:20:00,"삼바-셀트리온, JP모건헬스케어 메인 행사장 발표 확정",Samba-Celltrion Announces Main Venue of JP Morgan Healthcare,"삼바-셀트리온, JP모건헬스케어 메인 행사장 발표 확정"
2020-01-02 13:44:00,[인사] 셀트리온그룹,[Greetings] Celltrion Group,[인사] 셀트리온그룹
2020-01-02 11:50:00,[인사] 셀트리온그룹,[Greetings] Celltrion Group,[인사] 셀트리온그룹
2020-01-02 11:50:00,[인사] 셀트리온그룹,[Greetings] Celltrion Group,[인사] 셀트리온그룹
2019-12-26 18:37:00,"26일, 기관 거래소에서 삼성전자(+0.73%), 셀트리온(+2.43%...","On the 26th, Samsung Electronics (+0.73%) and Celltrion (+2.43%...","26일, 기관 거래소에서 삼성전자(+0.73%), 셀트리온(+2.43%..."
2019-12-23 17:22:00,"셀트리온, 셀트리온헬스케어와 1837억원 규모 판매계약","셀트리온, 셀트리온헬스케어와 1837억원 규모 판매계약","셀트리온, 셀트리온헬스케어와 1837억원 규모 판매계약"
2019-12-23 17:14:00,"셀트리온, 셀트리온헬스케어와 1837억 규모 계약",Celltrion and Celltrion Healthcare contracted 183.7 billion won,"셀트리온, 셀트리온헬스케어와 1837억 규모 계약"
2019-12-23 17:12:00,"셀트리온, 셀트리온헬스케어에 1837억 항체의약품 공급계약","Celltrion, Celltrion Healthcare contracted to supply 183.7 billion antibody drugs","셀트리온, 셀트리온헬스케어에 1837억 항체의약품 공급계약"
2019-12-23 17:12:00,"셀트리온, 셀트리온헬스케어에 1837억 항체의약품 공급계약","Celltrion, Celltrion Healthcare contracted to supply 183.7 billion antibody drugs","셀트리온, 셀트리온헬스케어에 1837억 항체의약품 공급계약"
2019-12-23 17:16:00,"셀트리온 수주공시 - 바이오시밀러 항체의약품(램시마IV, 램시마SC, ...","Celltrion orders-Biosimilar antibody drugs (Remsima IV, Remsima SC, ...","셀트리온 수주공시 - 바이오시밀러 항체의약품(램시마IV, 램시마SC, ..."
2019-12-23 14:07:00,"셀트리온, 싱가포르·말레이시아 정부 입찰 잇단 수주",Celltrion wins successive bids from Singapore and Malaysia governments,"셀트리온, 싱가포르·말레이시아 정부 입찰 잇단 수주"
2019-12-18 18:01:00,[유가증권시장 공시] 네이버 / 일진머티리얼즈 / 셀트리온,[유가증권시장 공시] 네이버 / 일진머티리얼즈 / 셀트리온,[유가증권시장 공시] 네이버 / 일진머티리얼즈 / 셀트리온
2019-12-18 17:44:00,"셀트리온, 주당 0.05주 주식배당 결정",Celltrion decides stock dividend of 0.05 shares per share,"셀트리온, 주당 0.05주 주식배당 결정"
2019-12-18 17:32:00,"""주주 성원에 보답"" 셀트리온, 주당 0.05주 주식배당 결정",Celltrion decides to pay 0.05 shares per share,"""주주 성원에 보답"" 셀트리온, 주당 0.05주 주식배당 결정"
2019-12-18 17:29:00,"셀트리온, 주당 0.005주 주식배당 결정","셀트리온, 주당 0.005주 주식배당 결정","셀트리온, 주당 0.005주 주식배당 결정"
2019-12-18 17:14:00,"셀트리온, 주당 0.05주 주식배당 결정",Celltrion decides stock dividend of 0.05 shares per share,"셀트리온, 주당 0.05주 주식배당 결정"
2019-12-17 14:19:00,"'셀트리온' 5% 이상 상승, 전일 기관 대량 순매수","'Celltrion' increased by more than 5%, mass net buying of institutions the previous day","'셀트리온' 5% 이상 상승, 전일 기관 대량 순매수"
2019-12-16 11:10:00,인천에 ‘바이오헬스 밸리’ 조성…市-삼성-셀트리온자재 국산화 협력,Creating a “Bio Health Valley” in Incheon... City-Samsung-Celltrion material localization cooperation,인천에 ‘바이오헬스 밸리’ 조성…市-삼성-셀트리온자재 국산화 협력
2019-12-23 14:07:00,"셀트리온, 싱가포르·말레이시아 정부 입찰 잇단 수주",Celltrion wins successive bids from Singapore and Malaysia governments,"셀트리온, 싱가포르·말레이시아 정부 입찰 잇단 수주"
2019-12-18 18:01:00,[유가증권시장 공시] 네이버 / 일진머티리얼즈 / 셀트리온,[Securities Market Disclosure] Naver / Iljin Materials / Celltrion,[유가증권시장 공시] 네이버 / 일진머티리얼즈 / 셀트리온
2019-12-18 17:44:00,"셀트리온, 주당 0.05주 주식배당 결정",Celltrion decides stock dividend of 0.05 shares per share,"셀트리온, 주당 0.05주 주식배당 결정"
2019-12-18 17:32:00,"""주주 성원에 보답"" 셀트리온, 주당 0.05주 주식배당 결정","""주주 성원에 보답"" 셀트리온, 주당 0.05주 주식배당 결정","""주주 성원에 보답"" 셀트리온, 주당 0.05주 주식배당 결정"
2019-12-18 17:29:00,"셀트리온, 주당 0.005주 주식배당 결정",Celltrion decides to pay 0.005 shares per share,"셀트리온, 주당 0.005주 주식배당 결정"
2019-12-18 17:14:00,"셀트리온, 주당 0.05주 주식배당 결정",Celltrion decides stock dividend of 0.05 shares per share,"셀트리온, 주당 0.05주 주식배당 결정"
2019-12-17 14:19:00,"'셀트리온' 5% 이상 상승, 전일 기관 대량 순매수","'Celltrion' increased by more than 5%, mass net buying of institutions the previous day","'셀트리온' 5% 이상 상승, 전일 기관 대량 순매수"
2019-12-16 11:10:00,인천에 ‘바이오헬스 밸리’ 조성…市-삼성-셀트리온자재 국산화 협력,인천에 ‘바이오헬스 밸리’ 조성…市-삼성-셀트리온자재 국산화 협력,인천에 ‘바이오헬스 밸리’ 조성…市-삼성-셀트리온자재 국산화 협력
2019-12-16 09:25:00,"셀트리온 ‘글로벌 케미컬’ 주마가편…美 2개 허가, 9개 판권","Celltrion “Global Chemicals” Zumaga edition... US 2 licenses, 9 copyrights","셀트리온 ‘글로벌 케미컬’ 주마가편…美 2개 허가, 9개 판권"
2019-12-15 12:50:00,"셀트리온·삼성바이오, 인천시와 바이오 원·부자재 국산화","Celltrion·Samsung Bio, Incheon City, and localization of bio raw and subsidiary materials","셀트리온·삼성바이오, 인천시와 바이오 원·부자재 국산화"
2019-12-14 12:01:00,"[제약·바이오 이모저모] 셀트리온 ""트룩시마, 장기임상서 오리지널과 효...","[Pharmaceutical·bio] Celltrion ""Truxima, long-term clinical trial original and effective","[제약·바이오 이모저모] 셀트리온 ""트룩시마, 장기임상서 오리지널과 효..."
2019-12-10 19:57:00,"‘대우맨’ 서정진 셀트리온 회장 “故 김우중, 역사에서 좋은 평가 받길...","“Daewoo Man” Seo Jeong-jin, Chairman of Celltrion “I hope the late Kim Woo-jung will receive good reviews in history...","‘대우맨’ 서정진 셀트리온 회장 “故 김우중, 역사에서 좋은 평가 받길..."
2019-12-09 11:10:00,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상3상 결과 발표",Celltrion announces results of long-term phase 3 clinical trials for'Truxima' at American Blood Society,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상3상 결과 발표"
2019-12-09 10:05:00,"셀트리온, '트룩시마' 장기 임상3상서 효능·안전성 확인",Celltrion confirms efficacy and safety in long-term phase 3 clinical trial of'Truxima',"셀트리온, '트룩시마' 장기 임상3상서 효능·안전성 확인"
2019-12-09 09:28:00,"셀트리온, 美혈액학회서 트룩시마와 오리지널 비교한 임상 3상 결과 발...",Celltrion reveals results of phase 3 clinical trials comparing original with Truxima at American Blood Society...,"셀트리온, 美혈액학회서 트룩시마와 오리지널 비교한 임상 3상 결과 발..."
2019-12-09 09:18:00,셀트리온 美혈액학회서 트룩시마 장기 유효성 발표…임상 3상 결과,Celltrion announced long-term efficacy of Truxima at the American Blood Society... Phase 3 clinical results,셀트리온 美혈액학회서 트룩시마 장기 유효성 발표…임상 3상 결과
2019-12-09 09:07:00,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상 3상 결과 발표","셀트리온, 미국혈액학회서 '트룩시마' 장기 임상 3상 결과 발표","셀트리온, 미국혈액학회서 '트룩시마' 장기 임상 3상 결과 발표"
2019-12-14 12:01:00,"[제약·바이오 이모저모] 셀트리온 ""트룩시마, 장기임상서 오리지널과 효...","[제약·바이오 이모저모] 셀트리온 ""트룩시마, 장기임상서 오리지널과 효...","[제약·바이오 이모저모] 셀트리온 ""트룩시마, 장기임상서 오리지널과 효..."
2019-12-10 19:57:00,"‘대우맨’ 서정진 셀트리온 회장 “故 김우중, 역사에서 좋은 평가 받길...","“Daewoo Man” Seo Jeong-jin, Chairman of Celltrion “I hope the late Kim Woo-jung will receive good reviews in history...","‘대우맨’ 서정진 셀트리온 회장 “故 김우중, 역사에서 좋은 평가 받길..."
2019-12-09 11:10:00,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상3상 결과 발표",Celltrion announces results of long-term phase 3 clinical trials for'Truxima' at American Blood Society,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상3상 결과 발표"
2019-12-09 10:05:00,"셀트리온, '트룩시마' 장기 임상3상서 효능·안전성 확인",Celltrion confirms efficacy and safety in long-term phase 3 clinical trial of'Truxima',"셀트리온, '트룩시마' 장기 임상3상서 효능·안전성 확인"
2019-12-09 09:28:00,"셀트리온, 美혈액학회서 트룩시마와 오리지널 비교한 임상 3상 결과 발...",Celltrion reveals results of phase 3 clinical trials comparing original with Truxima at American Blood Society...,"셀트리온, 美혈액학회서 트룩시마와 오리지널 비교한 임상 3상 결과 발..."
2019-12-09 09:18:00,셀트리온 美혈액학회서 트룩시마 장기 유효성 발표…임상 3상 결과,Celltrion announced long-term efficacy of Truxima at the American Blood Society... Phase 3 clinical results,셀트리온 美혈액학회서 트룩시마 장기 유효성 발표…임상 3상 결과
2019-12-09 09:07:00,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상 3상 결과 발표",Celltrion announces results of phase 3 long-term clinical trial of'Truxima' at American Blood Society,"셀트리온, 미국혈액학회서 '트룩시마' 장기 임상 3상 결과 발표"
2019-12-09 10:55:00,"셀트리온 트룩시마,장기임상결과 오리지널과 효능,안전성 유사","Celltrion Truxima, long-term clinical results similar to the original, efficacy and safety","셀트리온 트룩시마,장기임상결과 오리지널과 효능,안전성 유사"
2019-12-09 10:01:00,"셀트리온, 리툭시맙 바이오시밀러 장기 '효과·안전성' 입증","Celltrion, rituximab biosimilar long-term'effectiveness and safety' proven","셀트리온, 리툭시맙 바이오시밀러 장기 '효과·안전성' 입증"
2019-12-09 09:41:00,셀트리온 '트룩시마' 효능·안전성 확인···5조 美시장서 독주 채비,Celltrion'Truxima' confirms efficacy and safety...,셀트리온 '트룩시마' 효능·안전성 확인···5조 美시장서 독주 채비
2019-12-03 17:47:00,'매출 1조클럽' 입성 후보… 셀트리온 형제 등 6곳에 쏠린 눈,Candidate to enter the'Trillion Sales Club'... Eyes on 6 places including the Celltrion brothers,'매출 1조클럽' 입성 후보… 셀트리온 형제 등 6곳에 쏠린 눈
2019-12-02 19:21:00,"셀트리온·알테오젠 잇단 성공…K바이오, 이젠 '바이오베터'로 '훨훨’'","Celltrion·Alteogen successively… K-Bio, now'Biobetter','fleeting'","셀트리온·알테오젠 잇단 성공…K바이오, 이젠 '바이오베터'로 '훨훨’'"
