,Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred,New_date(str),New_Date(dt)
3394,2020-01-08 12:54:00,[Photo] CES 2020 opening'LG Electronics' new wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3395,2020-01-08 11:03:00,[CES 2020] LG Electronics''New Wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3396,2020-01-08 11:03:00,[CES 2020] LG Electronics''New Wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3397,2020-01-08 11:03:00,[CES 2020] LG Electronics''New Wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3398,2020-01-08 12:51:00,[Photo] CES 2020 opens... the bustling LG Electronics exhibition hall,0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3399,2020-01-08 11:37:00,LG Electronics-Looksoft established a joint venture in the first half,0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3400,2020-01-08 11:03:00,[CES 2020] LG Electronics''New Wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3401,2020-01-08 11:03:00,[CES 2020] LG Electronics''New Wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3402,2020-01-08 11:03:00,[CES 2020] LG Electronics''New Wave',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3403,2020-01-08 10:56:00,[CES 2020] Focus on LG Electronics'Rollable TV',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3404,2020-01-08 10:54:00,[CES 2020] Focus on LG Electronics'Rollable TV',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3405,2020-01-08 10:54:00,[CES 2020] Focus on LG Electronics'Rollable TV',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3406,2020-01-08 10:54:00,[CES 2020] Focus on LG Electronics'Rollable TV',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3407,2020-01-08 10:54:00,[CES 2020] Focus on LG Electronics'Rollable TV',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3408,2020-01-08 10:54:00,[CES 2020] Focus on LG Electronics'Rollable TV',0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3409,2020-01-08 10:31:00,"[CES 2020] Kwon Bong-seok, president of LG Electronics, ""How does Haier refrigerator work...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3410,2020-01-08 10:19:00,LG Electronics and Looksoft establish a joint venture in the first half of this year… Mobility collaboration,0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3411,2020-01-08 10:02:00,"[CES 2020] LG Electronics establishes a joint venture with Looksoft… ""WebOS Auto...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3412,2020-01-08 10:02:00,"[CES 2020] LG Electronics establishes a joint venture with Looksoft… ""WebOS Auto...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3413,2020-01-08 10:00:00,Faced with the developer of LG Electronics'Hello Benz'… Accelerating the'House on Wheels' Strategy,0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3414,2020-01-07 17:51:00,"Park Il-pyeong, President of LG Electronics, ""Before customers apply for home appliance repair, AI is the first product award...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3415,2020-01-07 05:55:00,"[CES 2020] LG Electronics ""A true AI will help you choose clothes and listen...",0,0.0,0.314,0.6859999999999999,0.6705,1,2020-1-7,2020-01-07 00:00:00
3416,2020-01-07 11:38:00,"[CES 2020] “AI that infers, hypotheses, and verifies”… LG Electronics'Step 4 ...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3417,2020-01-07 11:12:00,"[CES 2020] LG Electronics, which introduced the next work of'Rollable TV'... ""This time...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3418,2020-01-08 10:31:00,"[CES 2020] Kwon Bong-seok, president of LG Electronics, ""How does Haier refrigerator work...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3419,2020-01-08 10:20:00,[CES2020]LG Electronics-Looksoft establishes a joint venture in the first half of this year “Automotive...,0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3420,2020-01-08 10:02:00,"[CES 2020] LG Electronics establishes a joint venture with Looksoft… ""WebOS Auto...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3421,2020-01-08 10:02:00,"[CES 2020] LG Electronics establishes a joint venture with Looksoft… ""WebOS Auto...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3422,2020-01-08 10:01:00,"[CES 2020] LG Electronics, Mobility Innovation Looksoft and Joint Ven...",0,0.0,0.22399999999999998,0.7759999999999999,0.3818,1,2020-1-8,2020-01-08 00:00:00
3423,2020-01-08 10:00:00,Faced with the developer of LG Electronics'Hello Benz'… Accelerating the'House on Wheels' Strategy,0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3424,2020-01-07 17:51:00,"Park Il-pyeong, President of LG Electronics, ""Before customers apply for home appliance repair, AI is the first product award...",0,0.0,0.0,1.0,0.0,0,2020-1-8,2020-01-08 00:00:00
3425,2020-01-07 05:55:00,"[CES 2020] LG Electronics ""A true AI will help you choose clothes and listen...",0,0.0,0.314,0.6859999999999999,0.6705,1,2020-1-7,2020-01-07 00:00:00
3426,2020-01-07 16:22:00,[CES 2020] From Robot Restaurant to Plant Grower... LG Electronics attracting attention ...,0,0.0,0.205,0.795,0.4767,1,2020-1-8,2020-01-08 00:00:00
3427,2020-01-07 11:38:00,"[CES 2020] “AI that infers, hypotheses, and verifies”… LG Electronics'Step 4 ...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3428,2020-01-07 07:56:00,"[CES 2020] LG Electronics “Self-establishing AI, 4th Stage Loading...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3429,2020-01-07 11:12:00,"[CES 2020] LG Electronics, which introduced the next work of'Rollable TV'... ""This time...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3430,2020-01-07 09:13:00,"[Photo] Il-pyeong Park, CTO introducing LG Electronics' AI future vision",0,0.0,0.182,0.818,0.25,1,2020-1-7,2020-01-07 00:00:00
3431,2020-01-07 07:54:00,LG Electronics CTO President Park Il-pyeong announces AI development stage… World scholars get support...,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3432,2020-01-07 01:00:00,"[CES2020] Park Il-pyeong, President of LG Electronics, Presents'Artificial Intelligence Development Stage'",0,0.0,0.237,0.763,0.4767,1,2020-1-7,2020-01-07 00:00:00
3433,2020-01-07 11:12:00,"[CES 2020] LG Electronics, which introduced the next work of'Rollable TV'... ""This time...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3434,2020-01-07 09:13:00,"[Photo] Il-pyeong Park, CTO introducing LG Electronics' AI future vision",0,0.0,0.182,0.818,0.25,1,2020-1-7,2020-01-07 00:00:00
3435,2020-01-07 07:56:00,"[CES 2020] LG Electronics “Self-establishing AI, four-step roadmap...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3436,2020-01-07 07:54:00,LG Electronics CTO President Park Il-pyeong announces AI development stage… World scholars get support...,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3437,2020-01-07 06:06:00,"[CES 2020] Attach TV like a sticker on the wall?..LG Electronics, new TV...",0,0.0,0.185,0.815,0.3612,1,2020-1-7,2020-01-07 00:00:00
3438,2020-01-07 05:55:00,"[CES 2020] LG Electronics ""A true AI will choose clothes and listen to your concerns...",-1,0.0,0.16699999999999998,0.833,0.4215,1,2020-1-7,2020-01-07 00:00:00
3439,2020-01-07 01:01:00,"[CES 2020] LG Electronics presents AI development stage… ""Fill a structured roadmap...",-1,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3440,2020-01-06 18:20:00,"[Photo] LG Electronics, the world's first rollable OLED TV to realize both'up and down'...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3441,2020-01-06 18:11:00,"[사진]LG전자, '시그니처 올레드 8K TV' CES2020서 첫 선...",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3442,2020-01-06 18:02:00,LG Electronics unveils new OLED TV with innovative design and powerful performance,0,0.0,0.363,0.637,0.6908,1,2020-1-7,2020-01-07 00:00:00
3443,2020-01-06 18:01:00,"[CES 2020]LG전자, 벽밀착TV 선보여…올레드TV 새 라인업",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3444,2020-01-06 18:00:00,"[CES2020] LG전자, 2020년형 LG 올레드 TV 첫 선",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3445,2020-01-06 18:01:00,[CES 2020] LG Electronics Shows Wall-Adhesive TV… All-red TV lineup,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3446,2020-01-06 18:02:00,LG Electronics unveils new OLED TV with innovative design and powerful performance,0,0.0,0.363,0.637,0.6908,1,2020-1-7,2020-01-07 00:00:00
3447,2020-01-06 18:01:00,[CES 2020] LG Electronics Shows Wall-Adhesive TV… All-red TV lineup,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3448,2020-01-06 18:00:00,"[CES2020] LG Electronics, unveils the first 2020 LG OLED TV",0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3449,2020-01-06 18:01:00,[CES 2020] LG Electronics Shows Wall-Adhesive TV… All-red TV lineup,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3450,2020-01-06 17:40:00,"Roll-down OLED TV coming down from the ceiling... LG Electronics' innovation, vividly seen...",0,0.0,0.17800000000000002,0.8220000000000001,0.3818,1,2020-1-7,2020-01-07 00:00:00
3451,2020-01-06 16:26:00,LG Electronics'Sanggo Haje' again this year?,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3452,2020-01-06 16:10:00,[Photo] CES 2020's most popular LG Electronics AI robot'Chloe',1,0.0,0.27899999999999997,0.721,0.4754,1,2020-1-7,2020-01-07 00:00:00
3453,2020-01-06 16:06:00,[Photo] LG Electronics'OLED' wave embroidered at CES 2020,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3454,2020-01-06 15:42:00,[Photo] LG Electronics participates in CES 2020...'New Water...,0,0.0,0.0,1.0,0.0,0,2020-1-6,2020-01-06 00:00:00
3455,2020-01-06 16:05:00,[Photo] LG Electronics'Smart Door' introduced at CES 2020,0,0.0,0.0,1.0,0.0,0,2020-1-7,2020-01-07 00:00:00
3456,2020-01-06 13:39:00,LG Electronics unveils new TVC'ALL NEW Trom dryer,0,0.0,0.0,1.0,0.0,0,2020-1-6,2020-01-06 00:00:00
3457,2020-01-06 12:15:00,[Tax Law Enforcement Decree] Is the tax law revised... LG Electronics is also able to hold'beer tasting'...,0,0.0,0.0,1.0,0.0,0,2020-1-6,2020-01-06 00:00:00
3458,2020-01-06 13:39:00,LG Electronics unveils new TVC'ALL NEW Trom dryer,0,0.0,0.0,1.0,0.0,0,2020-1-6,2020-01-06 00:00:00
3459,2020-01-06 12:15:00,[Tax Law Enforcement Decree] Is the tax law revised... LG Electronics is also able to hold'beer tasting'...,0,0.0,0.0,1.0,0.0,0,2020-1-6,2020-01-06 00:00:00
3460,2020-01-06 10:02:00,"[CES 2020] ""Showing a convenient life""... LG Electronics, a large number of innovative products ...",0,0.0,0.276,0.7240000000000001,0.4939,1,2020-1-6,2020-01-06 00:00:00
3461,2020-01-06 08:01:00,"[Click e-sector] ""LG Electronics is expected to repeat high and low earnings this year""",0,0.139,0.0,0.861,-0.2732,-1,2020-1-6,2020-01-06 00:00:00
3462,2020-01-06 07:54:00,"""LG Electronics' earnings outlook for this year's highs and lows… TV high growth is difficult""",-1,0.138,0.14400000000000002,0.718,0.0258,0,2020-1-6,2020-01-06 00:00:00
3463,2020-01-06 07:54:00,"""LG Electronics' earnings outlook for this year's highs and lows… TV high growth is difficult""",-1,0.138,0.14400000000000002,0.718,0.0258,0,2020-1-6,2020-01-06 00:00:00
3464,2020-01-06 07:46:00,LG Electronics expects to be active in the non-home appliance and TV sector this year-NH,0,0.0,0.162,0.838,0.4019,1,2020-1-6,2020-01-06 00:00:00
3465,2020-01-05 20:05:00,LG Electronics welcomes CES visitors with'LG ThinQ' advertisement,0,0.0,0.278,0.722,0.4019,1,2020-1-6,2020-01-06 00:00:00
3466,2020-01-05 11:29:00,LG Electronics welcomes'CES 2020' visitors with'LG ThinQ' advertisement,0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3467,2020-01-05 11:30:00,"LG Electronics, Canadian software company and artificial intelligence joint research",0,0.0,0.256,0.7440000000000001,0.4767,1,2020-1-5,2020-01-05 00:00:00
3468,2020-01-05 10:01:00,Joint research with LG Electronics and Element AI,0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3469,2020-01-05 10:00:00,"LG Electronics, Canadian Element AI and AI Research Collaborate",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3470,2020-01-05 10:00:00,"LG Electronics, Canadian Element AI and AI Research Collaborate",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3471,2020-01-05 15:42:00,"[CES2020] Samsung·LG Electronics, unveil new home appliances… Innovative products head-to-head",0,0.0,0.244,0.7559999999999999,0.4404,1,2020-1-5,2020-01-05 00:00:00
3472,2020-01-05 13:56:00,"LG Electronics, Deep Learning Master and AI Joint Research",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3473,2020-01-05 10:42:00,"LG Electronics, Canadian SW Company and AI Research Accompany",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3474,2020-01-05 12:44:00,From smartphones to TVs... LG Electronics at the crossroads of all business divisions this year,-1,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3475,2020-01-05 20:02:00,"Joint research and development with LG Electronics, scholar Yoshua Bengio, a scholar in deep learning",0,0.0,0.0,1.0,0.0,0,2020-1-6,2020-01-06 00:00:00
3476,2020-01-05 11:30:00,"LG Electronics, Canadian software company and artificial intelligence joint research",0,0.0,0.256,0.7440000000000001,0.4767,1,2020-1-5,2020-01-05 00:00:00
3477,2020-01-05 10:01:00,Joint research with LG Electronics and Element AI,0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3478,2020-01-05 15:42:00,"[CES2020] Samsung·LG Electronics, unveil new home appliances… Innovative products head-to-head",0,0.0,0.244,0.7559999999999999,0.4404,1,2020-1-5,2020-01-05 00:00:00
3479,2020-01-05 13:56:00,"LG Electronics, Deep Learning Master and AI Joint Research",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3480,2020-01-05 10:01:00,Joint research with LG Electronics and Element AI,0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3481,2020-01-05 12:44:00,From smartphones to TVs... LG Electronics at the crossroads of all business divisions this year,-1,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3482,2020-01-05 11:37:00,[Photo] LG Electronics booth entrance ahead of the opening of'CES 2020',0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3483,2020-01-05 11:29:00,"LG전자, 'LG ThinQ' 광고로 'CES 2020' 관람객 맞이",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3484,2020-01-05 11:19:00,"Samsung Electronics·LG Electronics 4Q earnings announcement is imminent, expectations for improvement are growing",0,0.247,0.24100000000000002,0.512,-0.2808,-1,2020-1-5,2020-01-05 00:00:00
3485,2020-01-05 07:22:00,[CES2020] LG Electronics to release 48-inch OLED TV at CES,0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3486,2020-01-03 14:47:00,LG Electronics CES unveils 8K TV with AI processor,0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3487,2020-01-03 10:29:00,"AI가 장르 인식해 최적화 화질 제공…LG전자, AI 탑재 8K TV...",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3488,2020-01-03 10:27:00,"LG전자, 최신 AI 프로세서 탑재한 8K TV 라인업 확대",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3489,2020-01-03 10:00:00,"LG전자, AI 프로세서 탑재한 8K TV 신제품 라인업 확대",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3490,2020-01-05 10:01:00,LG Electronics and Canada'Element AI' and AI Joint Research,0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3491,2020-01-05 10:00:00,"LG Electronics, Canadian Element AI and AI Research Collaborate",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3492,2020-01-05 09:02:00,“LG Electronics is expected to fall short of market expectations in 4Q last year”,0,0.271,0.0,0.7290000000000001,-0.7034,-1,2020-1-5,2020-01-05 00:00:00
3493,2020-01-05 07:22:00,"[CES2020] LG전자, CES서 48인치 올레드TV 출시",0,0.0,0.0,1.0,0.0,0,2020-1-5,2020-01-05 00:00:00
3494,2020-01-03 14:47:00,LG전자 CES에서 AI프로세서 탑재 8K TV 공개,0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3495,2020-01-03 10:29:00,"AI recognizes genre and provides optimized image quality... LG Electronics, 8K TV with AI...",0,0.0,0.188,0.812,0.4588,1,2020-1-3,2020-01-03 00:00:00
3496,2020-01-03 10:27:00,LG Electronics expands 8K TV lineup with the latest AI processor,-1,0.0,0.12300000000000001,0.877,0.1027,1,2020-1-3,2020-01-03 00:00:00
3497,2020-01-03 10:02:00,"[CES2020] LG Electronics,'Real 8K...",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3498,2020-01-03 10:00:00,LG Electronics expands lineup of new 8K TVs with AI processors,0,0.0,0.12300000000000001,0.877,0.1027,1,2020-1-3,2020-01-03 00:00:00
3499,2020-01-03 08:49:00,"Stock market ""LG Electronics Sarah""",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3500,2020-01-03 07:43:00,"LG Electronics, Expectations for Growth in OLED TV Market Expansion↑-Instead",0,0.0,0.22399999999999998,0.7759999999999999,0.3818,1,2020-1-3,2020-01-03 00:00:00
3501,2020-01-03 07:50:00,LG Electronics undervalued in growth-Daeshin Securities,0,0.0,0.306,0.6940000000000001,0.29600000000000004,1,2020-1-3,2020-01-03 00:00:00
3502,2020-01-03 10:00:00,"LG전자, AI 프로세서 탑재한 8K TV 신제품 라인업 확대",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3503,2020-01-03 09:02:00,"""LG Electronics, 4Q 2019 Operating Profit Increased 278% YoY",0,0.305,0.316,0.379,-0.2103,-1,2020-1-3,2020-01-03 00:00:00
3504,2020-01-03 07:43:00,"LG Electronics, Expectations for Growth in OLED TV Market Expansion↑-Instead",0,0.0,0.22399999999999998,0.7759999999999999,0.3818,1,2020-1-3,2020-01-03 00:00:00
3505,2020-01-03 08:49:00,"Stock market ""LG Electronics Sarah""",0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3506,2020-01-03 07:50:00,LG Electronics undervalued in growth-Daeshin Securities,0,0.0,0.306,0.6940000000000001,0.29600000000000004,1,2020-1-3,2020-01-03 00:00:00
3507,2020-01-03 04:02:00,LG Electronics unveils'I am a natural person' plant growing machine in our house,0,0.0,0.29600000000000004,0.7040000000000001,0.4939,1,2020-1-3,2020-01-03 00:00:00
3508,2020-01-02 17:49:00,Controversy over'automatic cleaning function' LG Electronics is investigated by FTC,0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3509,2020-01-02 17:15:00,560 consumers of'dryer controversy' request for complaint by LG Electronics Fair Trade Commission...civil suit...,-1,0.133,0.139,0.727,0.0258,0,2020-1-3,2020-01-03 00:00:00
3510,2020-01-02 14:22:00,"Bong-Seok Kwon, President of LG Electronics, ""We need to secure new growth engines… Accelerate digital transformation""",0,0.0,0.263,0.737,0.6124,1,2020-1-2,2020-01-02 00:00:00
3511,2020-01-02 11:00:00,"Bong-Seok Kwon, CEO of LG Electronics, ""Achieve'Change through Growth, Growth through Change' ...",0,0.0,0.321,0.679,0.6369,1,2020-1-2,2020-01-02 00:00:00
3512,2020-01-02 17:49:00,Controversy over'automatic cleaning function' LG Electronics is investigated by FTC,0,0.0,0.0,1.0,0.0,0,2020-1-3,2020-01-03 00:00:00
3513,2020-01-02 11:00:00,"Bong-Seok Kwon, CEO of LG Electronics, ""Achieve'Change through Growth, Growth through Change' ...",0,0.0,0.321,0.679,0.6369,1,2020-1-2,2020-01-02 00:00:00
3514,2020-01-01 10:56:00,LG전자 CES2020서 진화된 AI 탑재한 'LG인스타뷰 씽큐' 선...,0,0.0,0.0,1.0,0.0,0,2020-1-1,2020-01-01 00:00:00
3515,2020-01-01 10:56:00,LG전자 CES2020서 진화된 AI 탑재한 'LG인스타뷰 씽큐' 선...,0,0.0,0.0,1.0,0.0,0,2020-1-1,2020-01-01 00:00:00
3516,2019-12-30 14:48:00,"[CES2020] LG전자, CES서 48인치 올레드TV 켠다",0,0.0,0.0,1.0,0.0,0,2019-12-30,2019-12-30 00:00:00
3517,2019-12-30 14:48:00,"[CES2020] LG전자, CES서 48인치 올레드TV 켠다",0,0.0,0.0,1.0,0.0,0,2019-12-30,2019-12-30 00:00:00
3518,2019-12-24 08:47:00,"[Hot-Line] ""LG전자, 내년 가전·TV 모두 성장…절대 금액 ...",0,0.0,0.0,1.0,0.0,0,2019-12-24,2019-12-24 00:00:00
3519,2019-12-24 08:47:00,"[Hot-Line] ""LG전자, 내년 가전·TV 모두 성장…절대 금액 ...",0,0.0,0.0,1.0,0.0,0,2019-12-24,2019-12-24 00:00:00
3520,2019-12-22 18:40:00,"LG전자, 내년 CES서 AI `LG 씽큐 존` 조성",0,0.0,0.0,1.0,0.0,0,2019-12-23,2019-12-23 00:00:00
3521,2019-12-24 08:47:00,"[Hot-Line] ""LG전자, 내년 가전·TV 모두 성장…절대 금액 ...",0,0.0,0.0,1.0,0.0,0,2019-12-24,2019-12-24 00:00:00
3522,2019-12-22 18:40:00,"LG전자, 내년 CES서 AI `LG 씽큐 존` 조성",0,0.0,0.0,1.0,0.0,0,2019-12-23,2019-12-23 00:00:00
3523,2019-12-22 10:07:00,"LG전자, CES서 'LG 씽큐 존' 선봬…안팎 경계 허문 AI 솔루...",0,0.0,0.0,1.0,0.0,0,2019-12-22,2019-12-22 00:00:00
3524,2019-12-22 18:40:00,"LG전자, 내년 CES서 AI `LG 씽큐 존` 조성",0,0.0,0.0,1.0,0.0,0,2019-12-23,2019-12-23 00:00:00
3525,2019-12-22 10:07:00,"LG전자, CES서 'LG 씽큐 존' 선봬…안팎 경계 허문 AI 솔루...",0,0.0,0.0,1.0,0.0,0,2019-12-22,2019-12-22 00:00:00
3526,2019-12-20 11:27:00,"LG Electronics, the grand prize at the '2019 Herald Job Awards'",0,0.0,0.5379999999999999,0.462,0.8519,1,2019-12-20,2019-12-20 00:00:00
3527,2019-12-20 11:18:00,LG Electronics accelerates the “reservation of global AI scholars,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3528,2019-12-20 10:17:00,LG Electronics recruits global AI scholars...speed to AI business,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3529,2019-12-20 14:20:00,“Confidence in automatic cleaning” LG Electronics' dryer sales are on the rise,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3530,2019-12-20 11:27:00,"LG Electronics, the grand prize at the '2019 Herald Job Awards'",0,0.0,0.5379999999999999,0.462,0.8519,1,2019-12-20,2019-12-20 00:00:00
3531,2019-12-20 09:54:00,US International Trade Commission decides to investigate patent infringement such as LG Electronics,-1,0.205,0.0,0.795,-0.4767,-1,2019-12-20,2019-12-20 00:00:00
3532,2019-12-19 17:38:00,[CES 2020] LG Electronics Unveils Ergonomic Design Application Monitor at CES AVING USA,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3533,2019-12-19 04:03:00,LG Electronics' Dios dishwasher' reduces water consumption to 10% and various harmful bacteria...,-1,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3534,2019-12-19 14:00:00,[Akyung Hit Product] LG Electronics Dios Dishwasher,0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3535,2019-12-20 10:00:00,LG Electronics recruits USC professor Joseph Lim… AI next-generation research speed,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3536,2019-12-20 09:29:00,U.S. ITC and LG Electronics decided to investigate whether patent rights were infringed,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3537,2019-12-19 17:38:00,[CES 2020] LG Electronics Unveils Ergonomic Design Application Monitor at CES AVING USA,0,0.0,0.0,1.0,0.0,0,2019-12-20,2019-12-20 00:00:00
3538,2019-12-19 04:03:00,LG Electronics' Dios dishwasher' reduces water consumption to 10% and various harmful bacteria...,-1,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3539,2019-12-19 14:00:00,[Akyung Hit Product] LG Electronics Dios Dishwasher,0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3540,2019-12-19 14:00:00,[Akyung Hit Product] LG Electronics Dios Dishwasher,0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3541,2019-12-19 11:26:00,"LG Electronics unveils three new products, including monitors with ergonomic design",0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3542,2019-12-19 10:02:00,LG Electronics unveils'LG Ultrafine Ergo' monitor with ergonomic design...,0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3543,2019-12-19 11:26:00,"LG Electronics unveils three new products, including monitors with ergonomic design",0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3544,2019-12-19 10:00:00,LG Electronics unveils new premium monitors with'ergonomic design',0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3545,2019-12-19 10:00:00,LG Electronics unveils new premium monitors with'ergonomic design',0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3546,2019-12-19 10:03:00,"LG Electronics unveils ergonomic monitor... ""The angle of view you want""",0,0.0,0.115,0.885,0.0772,0,2019-12-19,2019-12-19 00:00:00
3547,2019-12-19 04:03:00,"LG Electronics'Cinebeam Projector', 120-inch ultra-large screen in small space...",0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
3548,2019-12-19 04:03:00,"LG Electronics'Cinebeam Projector', 120-inch ultra-large screen in small space...",0,0.0,0.0,1.0,0.0,0,2019-12-19,2019-12-19 00:00:00
