Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-03-02 13:10:00,Kakao “KakaoTalk error recovery completed…not due to the increase in working from home”,-1,0.169,0.144,0.688,-0.1027,-1
2020-02-28 18:36:00,"On the 28th, Hanjin Kal (+3.38%), Kakao (-3.64%) at foreign exchanges...",0,0.0,0.0,1.0,0.0,0
2020-03-03 09:07:00,Kakao Mobility acquires temporary operation permit for autonomous vehicles... Trial service within the year,0,0.0,0.0,1.0,0.0,0
2020-03-03 08:41:00,Kakao grows comprehensive platform beyond messenger-DS investment,0,0.0,0.25,0.75,0.25,1
2020-03-03 08:24:00,[Click e-Stock] This year's transaction amount is 71 yen… Kakao believes in'Pay',-1,0.0,0.0,1.0,0.0,0
2020-03-02 17:27:00,“The US-China digital financial war” is the first year… Naver and Kakao must also be equipped,0,0.0,0.0,1.0,0.0,0
2020-03-02 13:10:00,Kakao “KakaoTalk error recovery completed…not due to the increase in working from home”,-1,0.169,0.144,0.688,-0.1027,-1
2020-02-28 17:42:00,The fund came out~ The Kakao Public Offering Fund came out,0,0.0,0.0,1.0,0.0,0
2020-02-28 09:20:00,[Money Tip] Mirae Asset Management launches'AI Global Momentum Fund'… Kakao Securities Sales,0,0.0,0.32,0.68,0.5719,1
2020-02-27 18:47:00,"Kakao, two out of three new outside directors are women… Consideration of expertise and diversity",0,0.0,0.0,1.0,0.0,0
2020-02-27 17:44:00,NH證 joins hands with Kakao for'AI customer management',0,0.0,0.0,1.0,0.0,0
2020-02-27 17:13:00,NH證 and Kakao signed a business agreement to utilize AI,0,0.0,0.286,0.714,0.4939,1
2020-02-27 16:01:00,NH Investment & Securities-Kakao Enterprise signed an all-round business agreement,0,0.0,0.505,0.495,0.7983,1
2020-02-27 16:00:00,NH Securities and Kakao Enterprise promote all-round cooperation in artificial intelligence,0,0.0,0.628,0.372,0.8964,1
2020-02-27 16:00:00,NH Securities and Kakao Enterprise promote all-round cooperation in artificial intelligence,0,0.0,0.628,0.372,0.8964,1
2020-02-27 17:44:00,NH證 joins hands with Kakao for'AI customer management',0,0.0,0.0,1.0,0.0,0
2020-02-27 17:13:00,NH證 and Kakao signed a business agreement to utilize AI,0,0.0,0.286,0.714,0.4939,1
2020-02-27 16:00:00,NH Securities and Kakao Enterprise promote all-round cooperation in artificial intelligence,0,0.0,0.628,0.372,0.8964,1
2020-02-27 16:00:00,NH Securities and Kakao Enterprise promote all-round cooperation in artificial intelligence,0,0.0,0.628,0.372,0.8964,1
2020-02-27 16:01:00,NH Investment & Securities-Kakao Enterprise signed an all-round business agreement,0,0.0,0.505,0.495,0.7983,1
2020-02-27 16:01:00,NH Investment & Securities-Kakao Enterprise signed an all-round business agreement,0,0.0,0.505,0.495,0.7983,1
2020-02-27 16:00:00,NH Securities and Kakao Enterprise promote all-round cooperation in artificial intelligence,0,0.0,0.628,0.372,0.8964,1
2020-02-27 09:53:00,Promoting the construction of a rented-room Kakao office building,0,0.0,0.263,0.737,0.3612,1
2020-02-27 08:21:00,"Kakao sets out to build a company building... ""Preparation of community space""",0,0.0,0.0,1.0,0.0,0
2020-02-26 18:29:00,"Kakao ""Permanent restriction on writing comments even without swear words""",0,0.187,0.102,0.711,-0.2387,-1
2020-02-26 16:24:00,"Kakao ""Restrictions on writing when commenting on profanity, hate, discrimination""",0,0.291,0.0,0.709,-0.5719,-1
2020-02-26 13:34:00,"Kakao, which became a daily life, was solid even after Corona 19 hit",0,0.0,0.127,0.873,0.1531,1
2020-02-26 10:31:00,"Kakao Ground X, remote work for all employees from the 26th… “Preventing the spread of Corona 19”",0,0.0,0.0,1.0,0.0,0
2020-02-25 23:20:00,Naver and Kakao also work from home from the 26th,0,0.0,0.0,1.0,0.0,0
2020-02-25 17:35:00,Kakao decides to pay 127 won per share in cash,0,0.098,0.413,0.49,0.6705,1
2020-02-25 18:08:00,"Kakao T, Van Car Rental Review",0,0.0,0.0,1.0,0.0,0
2020-02-25 10:20:00,"[Exclusive] Kakao Van Car Rental ""Active Review""… Tada and the real sword match",0,0.0,0.184,0.816,0.4019,1
2020-02-26 18:29:00,"Kakao ""Permanent restriction on writing comments even without swear words""",0,0.187,0.102,0.711,-0.2387,-1
2020-02-26 16:13:00,Kakao “Catch the bad guys”…Write a comment when writing discrimination or hate comments?,-1,0.419,0.0,0.581,-0.802,-1
2020-02-25 18:16:00,[Disclosure] Kakao decides to pay 127 won per share in cash,0,0.092,0.386,0.523,0.6705,1
2020-02-25 18:08:00,"Kakao T, Van Car Rental Review",0,0.0,0.0,1.0,0.0,0
2020-02-25 17:36:00,"Kakao reappoints Bumsoo Kim, Minsu Yeo, and Sooyong Cho as executive directors",-1,0.0,0.0,1.0,0.0,0
2020-02-25 11:22:00,Mobile puzzle “Disney Pop Town” released... Social reinforcement on Kakao,0,0.0,0.0,1.0,0.0,0
2020-02-25 17:36:00,"Kakao reappoints Bumsoo Kim, Minsu Yeo, and Sooyong Cho as executive directors",-1,0.0,0.0,1.0,0.0,0
2020-02-25 12:16:00,Kakao Mobility is reviewing entry into “rental car” immediately after Tada's innocence,0,0.0,0.191,0.809,0.3818,1
2020-02-25 11:22:00,Mobile puzzle “Disney Pop Town” released... Social reinforcement on Kakao,0,0.0,0.0,1.0,0.0,0
2020-02-25 10:20:00,"[Exclusive] Kakao Van Car Rental ""Active Review""… Tada and the real sword match",0,0.0,0.184,0.816,0.4019,1
2020-02-24 17:43:00,"Kakao ""The demand for taxis and navigators also plummeted due to the spread of the corona""",0,0.091,0.0,0.909,-0.128,-1
2020-02-24 17:28:00,Minsu Yeo and Sooyong Assistant re-elected Kakao two-top system,0,0.0,0.0,1.0,0.0,0
2020-02-24 15:51:00,Minsu Yeo and Sooyong Jo re-elected Kakao two-top system… Accelerating global synergy,0,0.0,0.0,1.0,0.0,0
2020-02-24 09:41:00,Kakao maintains joint representative system for Yeo Min-su and Jo Soo-yong,0,0.0,0.0,1.0,0.0,0
2020-02-24 09:27:00,"Kakao, Yeo Min-su and Jo Soo-yong re-elect'two-top'.",0,0.0,0.0,1.0,0.0,0
2020-02-24 16:03:00,"Kakao Kids, all employees work from home in'corona 19 serious'",-1,0.126,0.0,0.874,-0.0772,0
2020-02-24 12:48:00,[EDaily N] Kakao Yeo Min-su and Jo Soo-yong re-elected as'two-top'… First CEO after merger...,0,0.0,0.0,1.0,0.0,0
2020-02-24 11:17:00,"Kakao Kids, last year's sales of 70 billion and operating profit of 5 billion",-1,0.0,0.195,0.805,0.4404,1
2020-02-24 10:09:00,Kakao Kids with “Yanadu” recorded 70 billion won in sales last year,-1,0.0,0.252,0.748,0.5719,1
2020-02-24 09:04:00,'Yanadu Poomeun' Kakao Kids achieves annual sales of 70 billion won and operating profit of 5 billion won,-1,0.0,0.424,0.576,0.8834,1
2020-02-24 11:17:00,"Kakao Kids, last year's sales of 70 billion and operating profit of 5 billion",-1,0.0,0.195,0.805,0.4404,1
2020-02-24 10:09:00,Kakao Kids with “Yanadu” recorded 70 billion won in sales last year,-1,0.0,0.252,0.748,0.5719,1
2020-02-24 09:04:00,'Yanadu Poomeun' Kakao Kids achieves annual sales of 70 billion won and operating profit of 5 billion won,-1,0.0,0.424,0.576,0.8834,1
2020-02-24 11:16:00,EWK acquires'deficit kids phone' which Kakao also gave up... Will it succeed?,0,0.0,0.225,0.775,0.4939,1
2020-02-24 11:05:00,Donation through emoticons… Kakao'Giveticon' 10th product launched,0,0.0,0.2,0.8,0.128,1
2020-02-24 09:41:00,Kakao maintains joint representative system for Yeo Min-su and Jo Soo-yong,0,0.0,0.0,1.0,0.0,0
2020-02-24 09:27:00,"Kakao, Yeo Min-su and Jo Soo-yong re-elect'two-top'.",0,0.0,0.0,1.0,0.0,0
2020-02-24 08:37:00,"[Hot-Line] ""Kakao, earnings improvement + new business momentum secured""",0,0.0,0.487,0.513,0.6908,1
2020-02-24 07:53:00,"[Click e-sector] ""Kakao, before new business momentum to continue in stepped performance improvement...",0,0.0,0.0,1.0,0.0,0
2020-02-24 07:52:00,Kakao expects growth as new business momentum increases ↑,0,0.0,0.271,0.729,0.3818,1
2020-02-23 10:07:00,"[Market Point]'Kakao', the 1st place in personal net selling during the week of KOSPI",0,0.0,0.0,1.0,0.0,0
2020-02-20 17:36:00,"[Bull&Bear] Kakao, 200,000 won in front of Talkbiz",0,0.0,0.346,0.654,0.5719,1
2020-02-20 14:41:00,"[fnRASSI] Kakao (035720), 52 weeks report price...0.53% ↑",0,0.0,0.0,1.0,0.0,0
2020-02-20 14:25:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-02-23 10:07:00,"[Market Point]'Kakao', the 1st place in personal net selling during the week of KOSPI",0,0.0,0.0,1.0,0.0,0
2020-02-20 17:36:00,"[Bull&Bear] Kakao, 200,000 won in front of Talkbiz",0,0.0,0.346,0.654,0.5719,1
2020-02-20 14:41:00,"[fnRASSI] Kakao (035720), 52 weeks report price...0.53% ↑",0,0.0,0.0,1.0,0.0,0
2020-02-20 14:25:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-02-20 13:51:00,"Kakao's stock price, rising on the Tok Board and Kakao Pay Securities, is ``clear...",0,0.09,0.141,0.769,0.2023,1
2020-02-20 08:24:00,"Kakao, the era of 20 trillion market capitalization... Top pick in the industry-Cape",-1,0.0,0.13,0.87,0.2023,1
2020-02-20 08:22:00,"Kakao expands the scale of'Venti', a large-sized passenger taxi... Challenge Tada Shing",0,0.0,0.231,0.769,0.1779,1
2020-02-20 08:00:00,Kakao enters the era of 20 trillion won in market cap,-1,0.0,0.27,0.73,0.5719,1
2020-02-19 17:58:00,"The disappearing “real sword”… Naver ""Stop the general election period"" Kakao ""From the 20th...",-1,0.145,0.0,0.855,-0.296,-1
2020-02-19 16:50:00,"In the end, Naver's real sword'pause', Kakao abolished completely",-1,0.0,0.0,1.0,0.0,0
2020-02-19 14:23:00,"Naver, halting'real examination' during election Kakao completely abolished",-1,0.0,0.0,1.0,0.0,0
2020-02-19 11:50:00,Additional disclosures of partners such as Kakao Ground X and Hanbitco Peertech,0,0.0,0.0,1.0,0.0,0
2020-02-19 10:56:00,"Kakao Ground X-Dunamu DXM, Digital Asset Custody Collaboration",0,0.0,0.263,0.737,0.3612,1
2020-02-19 11:30:00,Kakao reports 52 weeks during the intraday… “Expected Techpin”,0,0.0,0.0,1.0,0.0,0
2020-02-19 10:03:00,Kakao's 52-week report is renewed due to strong earnings this year,1,0.0,0.248,0.752,0.5106,1
2020-02-19 09:50:00,Kakao's 52-week report renewed in anticipation of full-scale profit generation,0,0.0,0.35,0.65,0.5106,1
2020-02-19 09:05:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-02-19 09:05:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-02-19 08:33:00,"[Hot-Line] ""Kakao to increase mid- to long-term profitability by selling financial business""... neck...",0,0.0,0.286,0.714,0.5267,1
2020-02-18 16:22:00,Kakao “Summons a specific opponent in a group chat room”…Added a conversation partner mention function,0,0.0,0.0,1.0,0.0,0
2020-02-18 09:30:00,Design United unveiled the first Kakao “Neese” collection in the fashion industry,0,0.0,0.203,0.797,0.4215,1
2020-02-18 09:17:00,Design United launches Kakao's popular character'Niniz' collection,1,0.0,0.528,0.472,0.6808,1
2020-02-19 09:40:00,Kakao Ground X reveals new partners,0,0.0,0.0,1.0,0.0,0
2020-02-19 09:05:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-02-19 09:05:00,"52-week report of'Kakao' renewed, mass net purchase of foreigners the previous day",0,0.0,0.0,1.0,0.0,0
2020-02-19 08:33:00,"[Hot-Line] ""Kakao to increase mid- to long-term profitability by selling financial business""... neck...",0,0.0,0.286,0.714,0.5267,1
2020-02-18 16:22:00,Kakao “Summons a specific opponent in a group chat room”…Added a conversation partner mention function,0,0.0,0.0,1.0,0.0,0
2020-02-18 09:17:00,Design United launches Kakao's popular character'Niniz' collection,1,0.0,0.528,0.472,0.6808,1
2020-02-17 09:00:00,"Kakao Sunday Cheese Ball, Cass Edition introduced",0,0.0,0.0,1.0,0.0,0
2020-02-17 01:01:00,Kakao Kim Beom-soo's subsidiary report omission... FTC warning → prosecution of prosecution → court innocence,-1,0.431,0.127,0.441,-0.7351,-1
2020-02-16 18:16:00,Kakao Clayton joined Amorepacific,0,0.0,0.0,1.0,0.0,0
2020-02-15 14:00:00,"'Momspon' 3 telecommunication companies' kids phone recommended model Kaka Little Friends Phone 3, LG X2 ...",0,0.0,0.262,0.738,0.5584,1
2020-02-15 14:00:00,"'Momspon' 3 telecommunication companies' kids phone recommended model Kaka Little Friends Phone 3, LG X2 ...",0,0.0,0.262,0.738,0.5584,1
2020-02-15 06:01:00,[fnMarket Watch] Q Capital invests 20 billion won in Kakao VX,-1,0.0,0.291,0.709,0.5719,1
2020-02-14 16:00:00,"Kakao showed his skills with'TalkBiz'... the stock price ""stock price exceeds 200,000 won""",-1,0.0,0.236,0.764,0.5719,1
2020-02-14 11:21:00,"Kakao, which rose more than 50% last year, continues its high altitude this year",0,0.0,0.0,1.0,0.0,0
2020-02-14 09:27:00,"[Features] Kakao, reported on the second day of the fourth quarter",0,0.0,0.0,1.0,0.0,0
2020-02-14 09:11:00,Kakao's profit growth will appear steep this year… Target price↑-Hanwha,-1,0.0,0.407,0.593,0.6705,1
2020-02-14 09:05:00,"52 weeks report of'Kakao' is renewed, Kakao Universe's full-fledged growth-Hyundai Motor Company...",0,0.0,0.0,1.0,0.0,0
2020-02-14 08:36:00,"Kakao, earnings surprise for 4th consecutive quarter, target price↑-KB",-1,0.0,0.208,0.792,0.2732,1
2020-02-14 07:24:00,"[Click e-sector] ""Kakao expects to grow in all business sectors in 2020",0,0.0,0.0,1.0,0.0,0
2020-02-13 18:02:00,Kakao in the 3rd generation era Ad platform'talk board' is the best,1,0.0,0.276,0.724,0.6369,1
2020-02-13 16:21:00,'The Power of Talkboard' Kakao Opens'The Era of 3 Trillion Sales',-1,0.0,0.0,1.0,0.0,0
2020-02-13 16:44:00,"MSCI index rebalancing...LG Youple, Woori Finance, and Kakao share increase",0,0.0,0.36,0.64,0.5423,1
2020-02-13 16:21:00,'The Power of Talkboard' Kakao Opens'The Era of 3 Trillion Sales',-1,0.0,0.0,1.0,0.0,0
2020-02-13 11:40:00,Joined Kakao Clayton as a beauty company'Amorepacific',0,0.0,0.432,0.568,0.5859,1
2020-02-13 10:45:00,Kakao Ground X and AMOREPACIFIC collaborate on blockchain service,0,0.0,0.0,1.0,0.0,0
2020-02-13 11:44:00,"Establishing Kakao Digital Son Insurer, advancing “Money 2.0”",0,0.0,0.0,1.0,0.0,0
2020-02-13 10:44:00,Creating a “digital insurance company” for Kakao,0,0.0,0.306,0.694,0.296,1
2020-02-13 11:21:00,"Kakao “Talkboard, more than 500 million won in daily sales… increase advertisers”",-1,0.0,0.375,0.625,0.7184,1
2020-02-13 10:59:00,"[Concall] Kakao ""Talkboard daily sales exceeded 500 million...10s of thousands of advertisers this year...",-1,0.0,0.0,1.0,0.0,0
2020-02-13 09:20:00,"[Concall] Kakao ""Secured more than 3000 Talkboard advertisers""",0,0.0,0.278,0.722,0.4019,1
2020-02-13 11:19:00,"Kakao, share price surge on record-high performance",0,0.0,0.268,0.732,0.296,1
2020-02-13 09:43:00,"[Features] Kakao,'rising' in the news of the largest sales ever",0,0.0,0.0,1.0,0.0,0
2020-02-13 10:27:00,[Concall] Kakao to expand its appearance with'Katalk advertisement' again this year (General),-1,0.0,0.173,0.827,0.3182,1
2020-02-13 09:25:00,"[Concall] Kakao ""Kakao page expands to Taiwan, Thailand and China this year""",0,0.0,0.113,0.887,0.1027,1
2020-02-13 10:05:00,External growth and profitability improvement... Kakao Caught'Two Rabbits' (General),0,0.0,0.402,0.598,0.5719,1
2020-02-13 09:51:00,Kakao's stock price is'broad' in the era of 3 trillion won in sales... Report is updated,-1,0.0,0.209,0.791,0.5719,1
2020-02-13 10:45:00,Kakao Ground X and AMOREPACIFIC collaborate on blockchain service,0,0.0,0.0,1.0,0.0,0
2020-02-13 10:44:00,Creating a “digital insurance company” for Kakao,0,0.0,0.306,0.694,0.296,1
2020-02-13 10:30:00,"Kakao, share price on record-high performance ↑… 52-week report renewed",0,0.0,0.196,0.804,0.296,1
2020-02-13 10:27:00,[Concall] Kakao to expand its appearance with'Katalk advertisement' again this year (General),-1,0.0,0.173,0.827,0.3182,1
2020-02-13 09:25:00,"[Concall] Kakao ""Kakao page expands to Taiwan, Thailand and China this year""",0,0.0,0.113,0.887,0.1027,1
2020-02-13 10:05:00,External growth and profitability improvement... Kakao Caught'Two Rabbits' (General),0,0.0,0.402,0.598,0.5719,1
2020-02-13 09:51:00,Kakao's stock price is'broad' in the era of 3 trillion won in sales... Report is updated,-1,0.0,0.209,0.791,0.5719,1
2020-02-13 09:48:00,Kakao's record-high performance last year...Sales exceeded 3 trillion and operating profit of 200 billion won,-1,0.0,0.355,0.645,0.765,1
2020-02-13 09:43:00,"[Features] Kakao,'rising' in the news of the largest sales ever",0,0.0,0.0,1.0,0.0,0
2020-02-13 09:33:00,"[Features] Kakao, rising to record record high",0,0.0,0.0,1.0,0.0,0
2020-02-13 09:22:00,"[Concall] Kakao ""Katalk gift-giving sales 41% ↑",0,0.0,0.0,1.0,0.0,0
2020-02-13 09:22:00,"[Concall] Kakao ""Katalk gift-giving sales 41% ↑",0,0.0,0.0,1.0,0.0,0
2020-02-13 09:20:00,"Kakao strengthens early in the market on 4Q operating profit, up 1750%",1,0.245,0.299,0.456,0.0173,0
2020-02-13 09:20:00,"Kakao strengthens early in the market on 4Q operating profit, up 1750%",1,0.245,0.299,0.456,0.0173,0
2020-02-13 08:53:00,"[Disclosure] Kakao, operating profit of 206.6 billion won last year… 183.2% year-on-year↑",-1,0.0,0.398,0.602,0.765,1
2020-02-13 08:41:00,Kakao surpassed 3 trillion in sales last year... The highest performance ever (complementary),1,0.0,0.0,1.0,0.0,0
2020-02-13 08:29:00,Kakao surpasses 3 trillion in annual sales for the first time in history... Operating profit also exceeded 200 billion won (complementary),0,0.0,0.268,0.732,0.765,1
2020-02-13 08:17:00,"Kakao, 4Q operating profit of 79 billion... 1749.6% increase compared to the previous year (breaking news)",-1,0.21,0.226,0.564,-0.1613,-1
2020-02-13 08:15:00,"[Breaking News] Kakao, operating profit of 206.6 billion won last year... 183% increase over the previous year",-1,0.0,0.389,0.611,0.836,1
2020-02-13 08:14:00,"Kakao, annual sales of 3.89 trillion... Operating profit 206.6 billion (breaking news)",-1,0.0,0.209,0.791,0.4404,1
2020-02-13 08:17:00,"Kakao, 4Q operating profit of 79 billion... 1749.6% increase compared to the previous year (breaking news)",-1,0.21,0.226,0.564,-0.1613,-1
2020-02-13 08:15:00,"[Breaking News] Kakao, operating profit of 206.6 billion won last year... 183% increase over the previous year",-1,0.0,0.389,0.611,0.836,1
2020-02-13 08:14:00,"Kakao, annual sales of 3.89 trillion... Operating profit 206.6 billion (breaking news)",-1,0.0,0.209,0.791,0.4404,1
2020-02-10 15:25:00,"Joined Kakao Clayton, a cryptocurrency exchange called Huobi",0,0.0,0.0,1.0,0.0,0
2020-02-10 10:18:00,Kakao Ground X and Huobi Collaborate on Blockchain Technology and Services,0,0.0,0.0,1.0,0.0,0
2020-02-10 14:52:00,"'Yanadu merger' Kakao Kids, sales of 20 billion won in January, ""earning surprise""",-1,0.0,0.345,0.655,0.7003,1
2020-02-09 11:52:00,From Carrot Sonbo to Kakao... to speed up the adoption of blockchain by digital insurers,0,0.0,0.0,1.0,0.0,0
2020-02-07 04:02:00,"[Weekly Market] Lemon·Kencore Aero IPO Demand Forecast… CJ affiliates, Kakao I...",0,0.13,0.0,0.87,-0.128,-1
2020-02-06 17:39:00,"Kakao, the first IT company to enter the securities industry",0,0.0,0.196,0.804,0.296,1
2020-02-07 04:02:00,"[Weekly Market] Lemon·Kencore Aero IPO Demand Forecast… CJ affiliates, Kakao I...",0,0.13,0.0,0.87,-0.128,-1
2020-02-06 17:39:00,"Kakao, the first IT company to enter the securities industry",0,0.0,0.196,0.804,0.296,1
2020-02-06 17:13:00,Insurance and securities... Kakao-Naver'financial confrontation',-1,0.365,0.0,0.635,-0.3182,-1
2020-02-06 08:38:00,"[Hot-Line] ""Kakao, more fintech ecosystem through acquisition of Baro Investment & Securities...",0,0.0,0.0,1.0,0.0,0
2020-02-06 08:27:00,Kakao gained wings with the securities industry-KB,1,0.0,0.49,0.51,0.5859,1
2020-02-06 08:19:00,"KB Securities ""Kakao, the expansion of the Kakao Pay industry by entering the securities industry""",0,0.079,0.247,0.674,0.4588,1
2020-02-06 08:34:00,Kakao expects synergy in the securities industry-Ebest,1,0.0,0.268,0.732,0.296,1
2020-02-06 08:16:00,Kakao creates synergy through acquisition of securities-Ebest,1,0.0,0.259,0.741,0.2732,1
2020-02-05 18:29:00,Kakao Securities launch countdown... Will the industry bring about the catfish effect?,0,0.0,0.167,0.833,0.296,1
2020-02-05 10:50:00,"""Fund gift with KakaoTalk""... Will Kakao bring a typhoon to the securities industry?",0,0.0,0.338,0.662,0.6249,1
2020-02-05 15:08:00,Kakao enters the securities industry... Acquisition of Baro Investment,0,0.0,0.216,0.784,0.296,1
2020-02-05 17:41:00,"SK, Hanwha, Kakao ""Avoid Super Shareholders Day""",0,0.198,0.351,0.45,0.4019,1
2020-02-05 16:18:00,Kakao enters the securities industry...Fire competition with Naver,0,0.0,0.239,0.761,0.296,1
2020-02-05 15:24:00,Stock company established by Kakao... Will the securities industry bring about the'catfish effect' [Issue+],0,0.0,0.145,0.855,0.296,1
2020-02-05 15:22:00,Go out to the “catfish” sea that lived in the river… Kakao enters the securities industry,0,0.0,0.128,0.872,0.296,1
2020-02-05 17:49:00,Financial Services Commission approves Kakao Securities Does the gold industry'catfish effect' bring about?,-1,0.0,0.308,0.692,0.5994,1
2020-02-05 15:08:00,Kakao enters the securities industry... Acquisition of Baro Investment,0,0.0,0.216,0.784,0.296,1
2020-02-05 17:41:00,"SK, Hanwha, Kakao ""Avoid Super Shareholders Day""",0,0.198,0.351,0.45,0.4019,1
2020-02-05 15:24:00,Stock company established by Kakao... Will the securities industry bring about the'catfish effect' [Issue+],0,0.0,0.145,0.855,0.296,1
2020-02-05 11:00:00,'Kakao T'running nationwide... Still'burning' in the fog,-1,0.0,0.0,1.0,0.0,0
2020-02-05 10:50:00,"""Fund gift with KakaoTalk""... Will Kakao bring a typhoon to the securities industry?",0,0.0,0.338,0.662,0.6249,1
2020-02-04 17:33:00,"'Kakao Securities' launch countdown...""Innovative Catfish"" vs ""Typhoon in a Teacup""",0,0.0,0.216,0.784,0.296,1
2020-02-04 17:20:00,Naver and Kakao also participated in the war... The fierce battle online'shopping market',0,0.178,0.0,0.822,-0.3818,-1
2020-02-04 16:00:00,"Naver, Kakao, and AWS support the'Corona Map' server created by university students",0,0.0,0.32,0.68,0.5719,1
2020-02-04 17:20:00,Naver and Kakao also participated in the war... The fierce battle online'shopping market',0,0.178,0.0,0.822,-0.3818,-1
2020-02-04 14:43:00,Naver VS Kakao Fintech Expansion'Speed ​​Battle',0,0.0,0.0,1.0,0.0,0
2020-02-04 10:47:00,[Exclusive] Applying for preliminary approval in early March for'digital insurance company' with Kakao and Samsung Fire & Marine Insurance,0,0.112,0.144,0.744,0.1779,1
2020-02-04 11:55:00,"Kakao T Blue, launched 500 pilot service in Daejeon",0,0.0,0.176,0.824,0.128,1
2020-02-04 09:53:00,About 500'Kakao T Blue' runs in Daejeon,0,0.0,0.0,1.0,0.0,0
2020-02-04 09:11:00,Naver vs.'comparing to the Internet' Kakao competes for'cryptocurrency wallet',0,0.0,0.0,1.0,0.0,0
2020-02-03 17:54:00,Kakao Increases 9 Subsidiaries in 3 Months including Finance and Transportation,0,0.0,0.0,1.0,0.0,0
2020-02-03 17:39:00,9 more affiliates in 3 months... Accelerate Kakao'Expansion Management',0,0.0,0.0,1.0,0.0,0
2020-02-03 17:35:00,"“Children's notifications are also on their smartphones” ... Kakao, possessed by the early childhood education market",0,0.0,0.0,1.0,0.0,0
2020-02-02 17:06:00,[Signal] Kakao Infant and Toddler Platform Company'Kids Note' IPO Promotion,0,0.0,0.0,1.0,0.0,0
2020-01-31 13:01:00,"Kakao Securities ahead of its launch, will it have an explosive power like'Carvin'?",0,0.0,0.155,0.845,0.296,1
2020-02-03 17:39:00,9 more affiliates in 3 months... Accelerate Kakao'Expansion Management',0,0.0,0.0,1.0,0.0,0
2020-02-03 17:35:00,"“Children's notifications are also on their smartphones” ... Kakao, possessed by the early childhood education market",0,0.0,0.0,1.0,0.0,0
2020-02-02 17:06:00,[Signal] Kakao Infant and Toddler Platform Company'Kids Note' IPO Promotion,0,0.0,0.0,1.0,0.0,0
2020-01-31 13:01:00,"Kakao Securities ahead of its launch, will it have an explosive power like'Carvin'?",0,0.0,0.155,0.845,0.296,1
2020-01-30 19:35:00,"Naver and Kakao also endured the'Wuhan Shock', but the reason the stock withered",0,0.0,0.0,1.0,0.0,0
2020-01-30 17:19:00,'10 million troops' advance to Kakao... Will the stock market become a typhoon?,-1,0.0,0.0,1.0,0.0,0
2020-01-30 13:20:00,Korea Railroad and Kakao Mobility signed a rail service business agreement,0,0.0,0.262,0.738,0.4939,1
2020-01-30 09:03:00,KORAIL ticket sales within the year in the “Kakao T” app,0,0.0,0.0,1.0,0.0,0
2020-01-28 07:24:00,"[Kim Dae-sung's stock analysis] Kakao's affair? From taxi to bank, securities, insurance, airline",0,0.0,0.155,0.845,0.296,1
2020-01-26 06:01:00,"Kakao Navi ""Gwigyeong-gil 26th 11:00~14:00 Most crowded""",0,0.0,0.0,1.0,0.0,0
2020-01-30 09:03:00,KORAIL ticket sales within the year in the “Kakao T” app,0,0.0,0.0,1.0,0.0,0
2020-01-28 07:24:00,"[Kim Dae-sung's stock analysis] Kakao's affair? From taxi to bank, securities, insurance, airline",0,0.0,0.155,0.845,0.296,1
2020-01-26 06:01:00,"Kakao Navi ""Gwigyeong-gil 26th 11:00~14:00 Most crowded""",0,0.0,0.0,1.0,0.0,0
2020-01-23 16:12:00,Kakao Toss VI… 3 brokerage companies appeared in the first half,-1,0.0,0.0,1.0,0.0,0
2020-01-23 13:51:00,Kakao Toss VI… '3Company3 Colors' New Stock Company Rising,0,0.0,0.0,1.0,0.0,0
2020-01-23 07:43:00,Kakao's'Securities Industry' advance... Financial authorities approve acquisition of Baro Investment & Securities,0,0.0,0.18,0.82,0.296,1
2020-01-23 01:03:00,Jeungsun Committee approved to enter the securities business of'Kakao',0,0.0,0.417,0.583,0.6124,1
2020-01-23 11:34:00,"""Kakao is coming"" stock companies are tense",0,0.286,0.0,0.714,-0.34,-1
2020-01-22 22:40:00,Kakao approved to enter the securities business,0,0.0,0.5,0.5,0.6124,1
2020-01-23 01:03:00,Jeungsun Committee approved to enter the securities business of'Kakao',0,0.0,0.417,0.583,0.6124,1
2020-01-22 19:59:00,"[Market Insight] ""Kakao Securities Market Big Bang Ona""... Large company tension",0,0.17,0.163,0.667,-0.0258,0
2020-01-21 16:43:00,“Kakao Music Summoned by Black History”...,-1,0.0,0.0,1.0,0.0,0
2020-01-21 10:43:00,"Kakao Navi ""Should avoid departing from 8 am to 10 am on the 24th of the New Year's holiday home road""",0,0.096,0.118,0.786,0.128,1
2020-01-21 09:17:00,"""Return to Seonggil, the most crowded at 8-10 a.m. on the 24th""… Kakao prediction",-1,0.0,0.0,1.0,0.0,0
2020-01-21 10:38:00,"Kakao Ventures, follow-up investment in snack delivery company'Snackpo'",0,0.0,0.0,1.0,0.0,0
